PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.0000000e+00 1.0768843e+00 1.1642787e+00 1.2640247e+00 1.3783565e+00 1.5100000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.1919959e-08  1.1921414e-08  4.5122761e-01  4.5218962e-01  4.5219916e-01  1.9622588e-01  4.5167053e-01  4.5168081e-01  4.5255226e-01  1.1920444e-08  1.1921899e-08 
 -1.5894573e-08 -2.3841858e-08  7.0601535e-01  7.0698369e-01  7.0699376e-01 -2.9198041e+00  7.0646513e-01  7.0647621e-01  7.0735049e-01 -2.3841858e-08 -1.5894573e-08 
  4.7683717e-08 -1.5894573e-08  1.0132357e+00  1.0142103e+00  1.0142210e+00 -7.6754537e+00  1.0136923e+00  1.0137039e+00  1.0145810e+00 -1.5894573e-08  4.7683717e-08 
  3.1789146e-08  4.7683717e-08  1.3715435e+00  1.3725239e+00  1.3725352e+00 -1.4163696e+01  1.3720065e+00  1.3720191e+00  1.3728985e+00  4.7683717e-08  3.1789146e-08 
  0.0000000e+00  3.1789146e-08  1.7799604e+00  1.7809469e+00  1.7809588e+00 -2.2390305e+01  1.7804298e+00  1.7804428e+00  1.7813245e+00  3.1789146e-08  0.0000000e+00 
  4.7683717e-08 -2.6481432e-01  2.2371681e+00  2.2381601e+00  2.2381730e+00 -3.2219795e+01  2.2376440e+00  2.2376578e+00  2.2385418e+00 -2.6481435e-01  4.7683717e-08 
  1.1919473e-08 -3.9731578e-09  4.4771844e-01  4.4870988e-01  4.4872066e-01  2.0326000e-01  4.4818369e-01  4.4819552e-01  4.4908524e-01 -3.9741281e-09  1.1922384e-08 
 -1.5894573e-08 -2.3841858e-08  6.9469953e-01  6.9569743e-01  6.9570887e-01 -2.7703528e+00  6.9517213e-01  6.9518459e-01  6.9607705e-01 -2.3841858e-08 -1.5894573e-08 
  0.0000000e+00  3.1789146e-08  9.9154556e-01  9.9254972e-01  9.9256194e-01 -7.2756624e+00  9.9202555e-01  9.9203879e-01  9.9293357e-01  3.1789146e-08  0.0000000e+00 
  0.0000000e+00  0.0000000e+00  1.3369009e+00  1.3379115e+00  1.3379242e+00 -1.3380345e+01  1.3373878e+00  1.3374021e+00  1.3382989e+00  0.0000000e+00  0.0000000e+00 
  4.7683717e-08 -4.7683717e-08  1.7298312e+00  1.7308477e+00  1.7308612e+00 -2.1068468e+01  1.7303253e+00  1.7303404e+00  1.7312391e+00 -4.7683717e-08  4.7683717e-08 
  0.0000000e+00 -2.7759421e-01  2.1691332e+00  2.1701560e+00  2.1701701e+00 -3.0118475e+01  2.1696346e+00  2.1696501e+00  2.1705513e+00 -2.7759421e-01  0.0000000e+00 
 -2.3843313e-08  7.9468006e-09  4.4425201e-01  4.4527352e-01  4.4528592e-01  2.1054675e-01  4.4474125e-01  4.4475478e-01  4.4566238e-01  7.9477713e-09 -2.3840403e-08 
